Time,Load
(sec),(N)
149.4,17.60665
149.5,17.52297
149.59998,17.47095
149.7,17.39337
149.7988,17.35105
149.8,17.34691
149.9,17.27192
150,17.18548
150.09998,17.16417
150.2,17.10748
150.3,17.02413
150.4,16.95174
150.5,16.91304
150.59998,16.81686
150.7,16.76276
150.8,16.72722
150.9,16.6733
151,16.60226
151.09998,16.53269
151.2,16.45139
151.3,16.41855
151.4,16.32978
151.5,16.30626
151.59998,16.26453
151.7,16.21154
151.8,16.12981
151.9,16.0617
152,16.03657
152.09998,15.95404
152.2,15.92329
152.3,15.84755
152.4,15.8154
152.5,15.74414
152.59998,15.65534
152.7,15.65637
152.8,15.5395
152.9,15.51683
153,15.44969
153.09998,15.42562
153.2,15.35969
153.3,15.27213
153.4,15.25132
153.5,15.15144
153.59998,15.10899
153.7,15.04767
153.8,15.02093
153.9,14.94531
154,14.88278
154.09998,14.83758
154.2,14.75382
154.3,14.68272
154.4,14.62015
154.5,14.57774
154.59998,14.52676
154.7,14.43864
154.8,14.37929
154.9,14.31514
155,14.22285
155.09998,14.18076
155.2,14.11931
155.3,14.08341
155.4,14.00245
155.5,13.94873
155.59998,13.89629
155.7,13.81733
155.8,13.75552
155.9,13.71884
156,13.69789
156.09998,13.60762
156.2,13.56902
156.3,13.49121
156.4,13.45039
156.5,13.38012
156.59998,13.33564
156.7,13.30204
156.8,13.22555
156.9,13.16853
157,13.08405
157.09998,13.06147
157.2,12.97216
157.3,12.95344
157.4,12.92123
157.5,12.85019
157.59998,12.79766
157.7,12.71031
157.8,12.71944
157.9,12.58496
158,12.55222
158.09998,12.50137
158.2,12.47489
158.3,12.41611
158.4,12.32871
158.4218,12.34848
158.5,12.32396
158.59998,12.24555
158.7,12.19987
158.8,12.1526
158.9,12.14262
159,12.07947
159.09998,12.01796
159.2,11.9978
159.3,11.92864
159.4,11.87189
159.5,11.84178
159.59998,11.81101
159.7,11.76822
159.8,11.69964
159.9,11.67
160,11.63541
160.09998,11.55982
160.2,11.52173
160.3,11.4823
160.4,11.49339
160.5,11.41011
160.59998,11.36893
160.7,11.33597
160.8,11.2753
160.9,11.27002
161,11.21683
161.09998,11.21506
161.2,11.14039
161.3,11.09807
161.4,11.06596
161.5,11.01155
161.59998,10.96553
161.7,10.92532
161.8,10.91666
161.9,10.84693
162,10.81639
162.09998,10.76738
162.2,10.76061
162.3,10.68761
162.4,10.63222
162.5,10.64032
162.59998,10.59747
162.7,10.54705
162.8,10.46993
162.9,10.476
163,10.39902
163.09998,10.36738
163.2,10.34948
163.3,10.31717
163.4,10.2694
163.5,10.21033
163.59998,10.18429
163.7,10.14726
163.8,10.10734
163.9,10.06488
164,10.04789
164.09998,10.03543
164.2,9.98228
164.3,9.93934
164.4,9.90486
164.5,9.85392
164.59998,9.84886
164.7,9.82307
164.8,9.79272
164.9,9.75694
165,9.70031
165.09998,9.69589
165.2,9.62092
165.3,9.62636
165.4,9.60345
165.5,9.59921
165.59998,9.54141
165.7,9.49749
165.8,9.50345
165.9,9.43965
166,9.45099
166.09998,9.37344
166.2,9.40011
166.3,9.33437
166.4,9.30689
166.5,9.27901
166.59998,9.23982
166.7,9.20962
166.8,9.15843
166.9,9.19767
167,9.14653
167.09998,9.11256
167.2,9.07423
167.3,9.05749
167.4,9.01081
167.5,8.96844
167.59998,9.00182
167.7,8.95159
167.8,8.9226
167.9,8.87272
168,8.87094
168.09998,8.80191
168.2,8.77916
168.3,8.78785
168.4,8.76052
168.5,8.72905
168.59998,8.67165
168.7,8.66514
168.8,8.62445
168.9,8.58667
169,8.58097
169.09998,8.56464
169.2,8.55063
169.3,8.49249
169.4,8.46331
169.5,8.45766
169.59998,8.40085
169.7,8.39079
169.8,8.3834
169.9,8.34475
170,8.31176
170.09998,8.28872
170.2,8.28444
170.3,8.22524
170.4,8.21362
170.5,8.205
170.59998,8.17213
170.7,8.13791
170.8,8.12639
170.9,8.10313
171,8.04903
171.09998,8.04591
171.2,7.9926
171.3,8.008
171.4,7.97221
171.5,7.9337
171.59998,7.92981
171.7,7.87515
171.8,7.84771
171.9,7.8005
172,7.8458
172.09998,7.81345
172.2,7.76599
172.3,7.75849
172.4,7.7181
172.5,7.68198
172.59998,7.65316
172.7,7.66416
172.8,7.63739
172.9,7.60252
173,7.57208
173.09998,7.54407
173.2,7.51738
173.3,7.49004
173.4,7.46509
173.5,7.47447
173.59998,7.4244
173.7,7.40436
173.8,7.36941
173.9,7.36462
174,7.32502
174.09998,7.30376
174.2,7.33036
174.3,7.27177
174.3158,7.28368
174.4,7.25069
174.5,7.24138
174.59998,7.2082
174.7,7.18296
174.8,7.16137
174.9,7.16626
175,7.13858
175.09998,7.12257
175.2,7.06867
175.3,7.09435
175.4,7.03274
175.5,7.01587
175.59998,7.01516
175.7,6.98873
175.8,6.9799
175.9,6.91684
176,6.92975
176.09998,6.8747
176.2,6.85723
176.3,6.85681
176.4,6.84151
176.5,6.84247
176.59998,6.78203
176.7,6.79338
176.8,6.73764
176.9,6.71562
177,6.70257
177.09998,6.70711
177.2,6.69551
177.3,6.64833
177.4,6.63924
177.5,6.61215
177.59998,6.57059
177.7,6.55495
177.8,6.53619
177.9,6.55913
178,6.51719
178.09998,6.4812
178.2,6.44821
178.3,6.36812
178.4,6.34729
178.5,6.34661
178.59998,6.35806
178.7,6.31085
178.8,6.28596
178.9,6.29571
179,6.23648
179.09998,6.24776
179.2,6.19915
179.3,6.22665
179.4,6.18745
179.5,6.15748
179.59998,6.13857
179.7,6.12996
179.8,6.12224
179.9,6.08555
180,6.10749
180.09998,6.05191
180.2,6.05794
180.3,5.99919
180.4,5.9986
180.5,5.9647
180.59998,5.92505
180.7,5.94169
180.8,5.92273
180.9,5.88625
181,5.84621
181.09998,5.84911
181.2,5.81276
181.29998,5.79573
181.4,5.79712
181.5,5.76909
181.59998,5.76908
181.7,5.73298
181.79998,5.73174
181.9,5.69649
182,5.66479
182.09998,5.67588
182.2,5.65836
182.29998,5.65769
182.4,5.60191
182.5,5.60034
182.59998,5.57622
182.7,5.52902
182.79998,5.5301
182.9,5.52108
183,5.52886
183.09998,5.48977
183.2,5.4689
183.29998,5.47601
183.4,5.42038
183.5,5.42071
183.59998,5.39633
183.7,5.4151
183.79998,5.39767
183.9,5.34718
184,5.36026
184.09998,5.3027
184.2,5.30435
184.29998,5.29421
184.4,5.31258
184.5,5.29411
184.59998,5.24251
184.7,5.24945
184.79998,5.21252
184.9,5.2112
185,5.18444
185.09998,5.20599
185.2,5.15825
185.29998,5.15179
185.4,5.14469
185.5,5.1379
185.59998,5.11871
185.7,5.07146
185.79998,5.10081
185.9,5.08028
186,5.06648
186.09998,5.02265
186.2,5.03603
186.29998,5.00021
186.4,4.96315
186.5,4.98377
186.59998,4.96639
186.7,4.95099
186.79998,4.92401
186.9,4.90713
187,4.88757
187.09998,4.85426
187.2,4.84305
187.29998,4.8474
187.4,4.84376
187.5,4.8114
187.59998,4.79228
187.7,4.81239
187.79998,4.74638
187.9,4.74941
188,4.77455
188.09998,4.74594
188.2,4.74358
188.29998,4.70256
188.4,4.72411
188.5,4.67668
188.59998,4.66335
188.7,4.65468
188.79998,4.66476
188.9,4.66066
189,4.59238
189.09998,4.62901
189.2,4.56355
189.29998,4.5683
189.4,4.54465
189.5,4.57476
189.59998,4.54679
189.7,4.49743
189.79998,4.51701
189.9,4.46729
190,4.47158
190.09998,4.44664
190.2,4.46964
190.29998,4.45326
190.4,4.42824
190.5,4.39287
190.59998,4.39833
190.7,4.36552
190.79998,4.3407
190.9,4.35386
191,4.35652
191.09998,4.32552
191.2,4.29693
191.29998,4.29608
191.4,4.25813
191.5,4.24743
191.59998,4.24913
191.7,4.25636
191.79998,4.22011
191.9,4.2158
192,4.18317
192.09998,4.16775
192.2,4.1398
192.29998,4.12202
192.4,4.15381
192.5,4.13003
192.59998,4.10794
192.7,4.07962
192.79998,4.10124
192.9,4.0586
193,4.0321
193.09998,4.06639
193.2,4.03788
193.29998,4.03717
193.4,3.98155
193.5,4.01459
193.59998,3.95614
193.7,3.94438
193.79998,3.96745
193.9,3.95348
194,3.95237
194.09998,3.88765
194.2,3.92111
194.29998,3.88702
194.4,3.86447
194.5,3.85556
194.59998,3.86009
194.7,3.87724
194.79998,3.82075
194.9,3.81397
195,3.80507
195.09998,3.77543
195.2,3.76426
195.29998,3.77772
195.4,3.77591
195.5,3.73568
195.59998,3.72474
195.7,3.71989
195.79998,3.6734
195.9,3.68907
196,3.67717
196.09998,3.69085
196.2,3.645
196.29998,3.62835
196.4,3.63042
196.5,3.61121
196.59998,3.60178
196.7,3.57486
196.79998,3.61168
196.9,3.57427
197,3.56977
197.09998,3.55387
197.2,3.52309
197.29998,3.51425
197.4,3.47725
197.5,3.522
197.59998,3.4904
197.7,3.46816
197.79998,3.46363
197.9,3.45241
198,3.42843
198.09998,3.39687
198.2,3.42927
198.29998,3.40393
198.4,3.41378
198.5,3.36725
198.59998,3.38603
198.7,3.35455
198.79998,3.30914
198.9,3.32938
199,3.31097
199.09998,3.31833
199.2,3.25819
199.29998,3.26065
199.4,3.24943
199.5,3.20008
199.59998,3.23026
199.7,3.19976
199.79998,3.21372
199.9,3.18697
200,3.18087
200.09998,3.1805
200.2,3.14468
200.29998,3.14674
200.4,3.14359
200.5,3.13791
200.59998,3.12553
200.7,3.09902
200.79998,3.12577
200.9,3.0693
201,3.08548
201.09998,3.05727
201.2,3.07231
201.29998,3.05733
201.4,3.02385
201.5,3.04963
201.59998,2.98903
201.7,3.0012
201.79998,2.9844
201.9,3.02127
202,3.00371
202.09998,2.95359
202.2,2.96381
202.29998,2.93149
202.4,2.9338
202.5,2.90991
202.59998,2.91689
202.7,2.92603
202.79998,2.89178
202.9,2.88542
203,2.88572
203.09998,2.86312
203.2,2.82472
203.29998,2.86323
203.4,2.84544
203.5,2.83314
203.59998,2.82781
203.7,2.80459
203.79998,2.79392
203.9,2.76813
204,2.78028
204.09998,2.78903
204.2,2.77095
204.29998,2.74597
204.4,2.74209
204.5,2.73088
204.59998,2.69899
204.7,2.70643
204.79998,2.71126
204.9,2.70904
205,2.68014
205.09998,2.66997
205.2,2.66258
205.29998,2.63961
205.4,2.62218
205.5,2.64397
205.59998,2.64219
205.7,2.61703
205.79998,2.58814
205.9,2.6167
206,2.56125
206.09998,2.54816
206.2,2.57793
206.29998,2.55198
206.4,2.56195
206.5,2.50974
206.59998,2.54545
206.7,2.49892
206.79998,2.48694
206.9,2.51175
207,2.50134
207.09998,2.48536
207.1888,2.4957
207.2,2.431
207.29998,2.44736
207.4,2.45663
207.5,2.45365
207.59998,2.42551
207.7,2.41739
207.79998,2.43101
207.9,2.3829
208,2.40869
208.09998,2.39328
208.2,2.37631
208.29998,2.33356
208.4,2.34906
208.5,2.3662
208.59998,2.34228
208.7,2.33021
208.79998,2.34671
208.9,2.30596
209,2.26998
209.09998,2.27748
209.2,2.31318
209.29998,2.2913
209.4,2.25876
209.5,2.26404
209.59998,2.22396
209.7,2.22217
209.79998,2.20839
209.9,2.25326
210,2.23316
210.09998,2.21781
210.2,2.20366
210.29998,2.2119
210.4,2.211
210.5,2.22019
210.59998,2.27538
210.7,2.2602
210.79998,2.28742
210.9,2.25834
211,2.27972
211.09998,2.2792
211.2,2.23818
211.29998,2.29384
211.4,2.27688
211.5,2.30713
211.59998,2.27063
211.7,2.29683
211.79998,2.27343
211.9,2.25317
212,2.29429
212.09998,2.28198
212.2,2.2981
212.29998,2.24673
212.4,2.26603
212.5,2.26676
212.59998,2.22892
212.7,2.24165
212.79998,2.24648
212.9,2.26841
213,2.23236
213.09998,2.25191
213.2,2.25372
213.29998,2.22007
213.4,2.22254
213.5,2.24328
213.59998,2.24253
213.7,2.2281
213.79998,2.21775
213.9,2.22871
214,2.20681
214.09998,2.2018
214.2,2.20409
214.29998,2.23445
214.4,2.21464
214.5,2.19343
214.59998,2.22078
214.7,2.19381
214.79998,2.19118
214.9,2.17193
215,2.2075
215.09998,2.18615
215.2,2.15383
215.29998,2.17338
215.4,2.14969
215.5,2.15323
215.59998,2.12076
215.7,2.16246
215.79998,2.14581
215.9,2.12937
216,2.12035
216.09998,2.12261
216.2,2.12491
216.29998,2.07348
216.4,2.11441
216.5,2.11532
216.59998,2.10038
216.7,2.07053
216.79998,2.07665
216.9,2.0839
217,2.03939
217.09998,2.06169
217.2,2.05108
217.29998,2.08755
217.4,2.0416
217.5,2.0426
217.59998,2.05111
217.7,2.02412
217.79998,2.02391
217.9,2.0436
218,2.03506
218.09998,2.01772
218.2,1.99317
218.29998,2.00602
218.4,1.99641
218.5,2.00591
218.59998,2.01621
218.7,2.01501
218.79998,2.00874
218.9,1.94345
219,1.96427
219.09998,1.97476
219.2,1.94599
219.29998,1.97169
219.4,1.96477
219.5,1.96917
219.59998,1.90909
219.7,1.9492
219.79998,1.92758
219.9,1.92415
220,1.9139
220.09998,1.93414
220.2,1.92807
220.29998,1.88602
220.4,1.91833
220.5,1.89458
220.59998,1.87659
220.7,1.87335
220.79998,1.89454
220.9,1.90547
221,1.86911
221.09998,1.86731
221.2,1.86385
221.29998,1.86519
221.4,1.82043
221.5,1.83926
221.59998,1.86576
221.7,1.83716
221.79998,1.83402
221.9,1.82279
222,1.81266
222.09998,1.78853
222.2,1.80886
222.29998,1.82877
222.4,1.81863
222.5,1.80115
222.59998,1.77555
222.7,1.77152
222.79998,1.76603
222.9,1.75519
223,1.79349
223.09998,1.78513
223.2,1.76802
223.29998,1.75749
223.4,1.74772
223.5,1.74003
223.59998,1.70571
223.7,1.74791
223.79998,1.72621
223.9,1.73416
224,1.69492
224.09998,1.71907
224.2,1.69176
224.29998,1.68515
224.4,1.69907
224.5,1.68987
224.59998,1.71064
224.7,1.65589
224.79998,1.67691
224.9,1.66278
225,1.63518
225.09998,1.65753
225.2,1.65732
225.29998,1.69213
225.4,1.61912
225.5,1.6438
225.59998,1.62207
225.7,1.60863
225.79998,1.60568
225.9,1.59937
226,1.64642
226.09998,1.61202
226.2,1.58047
226.29998,1.58689
226.4,1.58018
226.5,1.56369
226.59998,1.57531
226.7,1.61101
226.79998,1.56745
226.9,1.5571
227,1.56485
227.09998,1.54071
227.2,1.54448
227.29998,1.52513
227.4,1.55208
227.5,1.55195
227.59998,1.5245
227.7,1.51688
227.79998,1.51972
227.9,1.49705
228,1.48065
228.09998,1.49937
228.2,1.50132
228.29998,1.49728
228.4,1.46729
228.5,1.47428
228.59998,1.47154
228.7,1.42836
228.79998,1.47544
228.9,1.44938
229,1.47135
229.09998,1.43311
229.2,1.42228
229.29998,1.43529
229.4,1.39745
229.5,1.4215
229.59998,1.40269
229.7,1.41854
229.79998,1.37862
229.9,1.3874
230,1.38826
230.09998,1.35036
230.2,1.37709
230.29998,1.3672
230.4,1.38741
230.5,1.33289
230.59998,1.33543
230.7,1.34594
230.79998,1.30857
230.9,1.32508
231,1.32044
231.09998,1.34348
231.2,1.33179
231.29998,1.28999
231.4,1.32038
231.5,1.29481
231.59998,1.29197
231.7,1.29052
231.79998,1.30867
231.9,1.29704
232,1.26233
232.09998,1.28054
232.2,1.25563
232.29998,1.24755
232.4,1.24406
232.5,1.25463
232.59998,1.27601
232.7,1.21759
232.79998,1.25409
232.9,1.22486
233,1.22231
233.09998,1.21283
233.2,1.23226
233.29998,1.25622
233.4,1.20931
233.5,1.21043
233.59998,1.20275
233.7,1.19188
233.79998,1.16652
233.9,1.19872
234,1.1941
234.09998,1.18592
234.2,1.1545
234.29998,1.16889
234.4,1.16071
234.5,1.12394
234.59998,1.15307
234.7,1.17098
234.79998,1.1577
234.9,1.1312
235,1.12902
235.09998,1.12548
235.2,1.08923
235.29998,1.11173
235.4,1.128
235.5,1.13989
235.59998,1.09249
235.7,1.08014
235.79998,1.10492
235.9,1.05994
236,1.07538
236.09998,1.09025
236.2,1.09372
236.29998,1.08243
236.4,1.04359
236.5,1.08876
236.59998,1.05954
236.7,1.03917
236.79998,1.06318
236.9,1.0363
237,1.03899
237.09998,1.00748
237.2,1.05066
237.29998,1.02668
237.4,0.97816
237.5,1.00633
237.59998,1.00148
237.7,1.02079
237.79998,0.98599
237.9,0.99237
238,0.97433
238.09998,0.95227
238.2,0.95551
238.29998,0.97027
238.4,0.98922
238.5,0.94027
238.59998,0.95933
238.7,0.94085
238.79998,0.92754
238.9,0.90881
239,0.9396
239.09998,0.95663
239.2,0.9174
239.29998,0.89316
239.4,0.90675
239.5,0.92139
239.59998,0.88382
239.7,0.89468
239.79998,0.90826
239.9,0.90251
240,0.88736
240.09998,0.88289
240.2,0.88808
240.29998,0.85056
240.4,0.83764
240.5,0.88489
240.59998,0.87677
240.7,0.85599
240.79998,0.83479
240.9,0.84843
241,0.83832
241.09998,0.79933
241.2,0.86009
241.29998,0.8433
241.4,0.82616
241.5,0.8111
241.59998,0.82278
241.7,0.7982
241.79998,0.75817
241.9,0.79218
242,0.81001
242.09998,0.79172
242.2,0.75426
242.29998,0.77494
242.4,0.77981
242.5,0.74133
242.59998,0.74717
242.7,0.73483
242.79998,0.77714
242.9,0.71484
243,0.75037
243.09998,0.75579
243.2,0.70646
243.29998,0.71005
243.4,0.71477
243.5,0.74504
243.59998,0.69671
243.7,0.70522
243.79998,0.71252
243.9,0.69158
244,0.68292
244.09998,0.67852
244.2,0.72333
244.29998,0.70177
244.4,0.66894
244.5,0.68594
244.59998,0.66427
244.7,0.64379
244.79998,0.65593
244.9,0.6759
245,0.66812
245.09998,0.63289
245.2,0.64599
245.29998,0.63786
245.4,0.62607
245.5,0.62827
245.59998,0.64681
245.7,0.64453
245.79998,0.60738
245.9,0.61137
246,0.61294
246.09998,0.59352
246.2,0.56801
246.29998,0.60735
246.4,0.60576
246.5,0.5888
246.59998,0.57667
246.7,0.55962
246.79998,0.57721
246.9,0.5406
247,0.57627
247.09998,0.57189
247.2,0.56905
247.29998,0.53605
247.4,0.53825
247.5,0.54904
247.59998,0.51826
247.7,0.52911
247.79998,0.53477
247.9,0.54521
248,0.52513
248.09998,0.50416
248.2,0.53678
248.29998,0.5121
248.4,0.50297
248.5,0.51595
248.59998,0.52615
248.7,0.497
248.79998,0.47937
248.9,0.50264
249,0.46754
249.09998,0.4561
249.2,0.47361
249.29998,0.49704
249.4,0.50146
249.5,0.4642
249.59998,0.47231
249.7,0.45606
249.79998,0.44831
249.9,0.44634
250,0.44592
250.09998,0.48745
250.2,0.42653
250.29998,0.44966
250.4,0.43347
250.5,0.4085
250.59998,0.41381
250.7,0.42139
250.79998,0.44063
250.9,0.39971
251,0.41268
251.09998,0.39425
251.2,0.39374
251.29998,0.37489
251.4,0.37912
251.5,0.4047
251.59998,0.36841
251.7,0.37891
251.79998,0.37478
251.9,0.36578
252,0.35699
252.09998,0.37584
252.2,0.37927
252.29998,0.37092
252.4,0.35246
252.5,0.34441
252.59998,0.35935
252.7,0.3169
252.79998,0.3492
252.9,0.34051
253,0.34126
253.09998,0.33384
253.2,0.30632
253.29998,0.32419
253.4,0.29762
253.5,0.27987
253.59998,0.32013
253.7,0.31296
253.79998,0.30193
253.9,0.27389
254,0.30439
254.09998,0.2731
254.2,0.27688
254.29998,0.2783
254.4,0.27846
254.5,0.28353
254.59998,0.24733
254.7,0.27008
254.79998,0.25431
254.9,0.22102
255,0.24489
255.09998,0.23725
255.2,0.27644
255.29998,0.20725
255.4,0.24413
255.5,0.23741
255.59998,0.20675
255.7,0.2014
255.79998,0.22047
255.9,0.23224
256,0.19578
256.1,0.21288
256.19998,0.18639
256.29998,0.18079
256.4,0.17119
256.5,0.16947
256.6,0.21343
256.69998,0.17591
256.79998,0.17084
256.9,0.1594
257,0.16809
257.1,0.13311
257.19998,0.14696
257.29998,0.16783
257.4,0.14136
257.5,0.13304
257.6,0.12373
257.69998,0.14457
257.79998,0.11502
257.9,0.12241
258,0.14513
258.1,0.12913
258.19998,0.10845
258.29998,0.11823
258.4,0.1076
258.5,0.10138
258.6,0.08127
258.69998,0.11043
258.79998,0.10166
258.9,0.09561
259,0.08028
259.1,0.08742
259.19998,0.06664
259.29998,0.02973
259.4,0.0633
259.5,0.05727
259.6,0.05587
259.69998,0.05419
259.79998,0.04566
259.9,0.04672
260,0.00843
260.1,0.03473
260.19998,0.02448
260.29998,0.06828
260.4,0.02231
260.5,0.03912
260.6,0.03621
260.69998,0.00781
260.79998,0.05039
260.9,0.04706
261,0.06626
261.1,-0.01612
261.19998,-0.04981
261.29998,0.0402
261.4,0.09999
261.5,0.15338
261.6,0.04606
261.69998,-0.05504
261.79998,-0.05919
261.9,0.11552
262,0.19461
262.1,0.0701
262.19997,0.074
262.3,-0.09963
262.4,-0.03936
262.5,0.14242
262.6,0.23193
262.69997,0.19461
262.8,0.06902
262.9,-0.03385
263,-0.00071
263.1,0.12622
263.19997,0.23868
263.3,0.19948
263.4,0.12363
263.5,0.04359
263.6,0.04213
263.69997,0.0896
263.8,0.22541
263.9,0.23057
264,0.16475
264.1,0.10947
264.19997,0.08474
264.3,0.15436
264.4,0.20082
264.5,0.26527
264.6,0.23185
264.69997,0.17241
264.8,0.15271
264.9,0.17703
265,0.26283
265.1,0.2562
265.19997,0.26544
265.3,0.22645
265.4,0.23771
265.5,0.24184
265.6,0.26539
265.69997,0.34757
265.8,0.30064
265.9,0.29724
266,0.2859
266.1,0.34516
266.19997,0.36689
266.3,0.38534
266.4,0.41491
266.5,0.38518
266.6,0.38353
266.69997,0.41208
266.8,0.47102
266.9,0.53146
267,0.51683
267.1,0.53698
267.19997,0.54234
267.3,0.55175
267.4,0.61058
267.5,0.67968
267.6,0.7303
267.69997,0.7342
267.8,0.76621
267.9,0.78856
268,0.83062
268.1,0.87331
268.19997,0.974
268.3,1.04827
268.4,1.04138
268.5,1.11522
268.6,1.14866
268.69997,1.23073
268.8,1.24765
268.9,1.37339
269,1.46302
269.1,1.4386
269.19997,1.45488
269.3,1.49675
269.4,1.62624
269.5,1.67929
269.6,1.7818
269.69997,1.83392
269.8,1.81843
269.9,1.87483
270,1.96462
270.1,2.08774
270.19997,2.13737
270.3,2.18168
270.4,2.23969
270.5,2.30256
270.6,2.35772
270.69997,2.46165
270.8,2.5775
270.9,2.58878
271,2.64705
271.1,2.71903
271.19997,2.81234
271.3,2.88445
271.4,2.96773
271.5,3.05589
271.6,3.10443
271.69997,3.14847
271.8,3.25006
271.9,3.35366
272,3.45063
272.1,3.51376
272.19997,3.63417
272.3,3.68471
272.4,3.73653
272.5,3.87098
272.6,3.97082
272.69997,4.09304
272.8,4.13263
272.9,4.22635
273,4.31693
273.1,4.38432
273.19997,4.46827
273.3,4.5803
273.4,4.71581
273.5,4.7439
273.6,4.8713
273.69997,4.95521
273.8,5.03487
273.9,5.13341
274,5.23573
274.1,5.38531
274.19997,5.43058
274.3,5.53954
274.4,5.64101
274.5,5.75077
274.6,5.842
274.69997,5.95166
274.8,6.07742
274.9,6.1752
275,6.27597
275.1,6.37392
275.19997,6.5081
275.3,6.60725
275.4,6.70399
275.5,6.83479
275.6,6.94658
275.69997,7.03741
275.73981,7.06523
275.8,7.15476
275.9,7.2721
276,7.36883
276.1,7.47335
276.19997,7.62582
276.3,7.73926
276.4,7.84433
276.5,7.97513
276.6,8.10196
276.69997,8.23282
276.8,8.32689
276.9,8.47867
277,8.59613
277.1,8.72522
277.19997,8.82404
277.3,8.96141
277.4,9.09468
277.5,9.18764
277.6,9.34636
277.69997,9.4661
277.8,9.61696
277.9,9.71221
278,9.84023
278.1,10.00379
278.19997,10.08186
278.3,10.26194
278.4,10.38709
278.5,10.56804
278.6,10.66254
278.69997,10.8073
278.8,10.95852
278.9,11.10675
279,11.25637
279.1,11.38283
279.19997,11.54627
279.3,11.67241
279.4,11.81218
279.5,11.96332
279.52178,12.00497
279.6,12.11186
279.69997,12.27247
279.8,12.41297
279.9,12.61386
280,12.75057
280.1,12.87768
280.19997,13.04428
280.3,13.2131
280.4,13.35113
280.5,13.50177
280.6,13.66792
280.69997,13.84464
280.8,13.97475
280.9,14.14775
281,14.28791
281.1,14.45284
281.19997,14.60485
281.3,14.77885
281.4,14.96663
281.5,15.11947
281.6,15.31071
281.69997,15.45407
281.8,15.66012
281.9,15.7957
282,15.97725
282.1,16.15345
282.19997,16.31242
282.3,16.48718
282.4,16.65012
282.5,16.86312
282.53978,16.88809
282.6,16.99646
282.69997,17.2015
282.8,17.39015
282.9,17.56901
283,17.75811
283.1,17.91354
283.19997,18.12154
283.3,18.28193
283.4,18.49177
283.5,18.66115
283.6,18.87227
283.69997,19.05083
283.8,19.21105
283.9,19.42108
284,19.60943
284.1,19.80651
284.19997,20.01863
284.3,20.22236
284.4,20.42114
284.5,20.57713
284.6,20.79223
284.69997,20.98843
284.8,21.18118
284.9,21.38681
285,21.58912
285.1,21.81427
285.16778,21.92302
285.19997,21.98516
285.3,22.21014
285.4,22.42755
285.5,22.62
285.6,22.85077
285.69997,23.02253
285.8,23.26387
285.9,23.42387
286,23.64038
286.1,23.84249
286.19997,24.07787
286.3,24.27233
286.4,24.4497
286.5,24.69178
286.6,24.86595
286.69997,25.10158
286.8,25.30155
286.9,25.51709
287,25.72633
287.1,25.96138
287.19997,26.19735
287.3,26.37756
287.4,26.60032
287.5,26.80768
287.57981,26.98271
287.6,27.05062
287.69997,27.24951
287.8,27.49158
287.9,27.707
288,27.91984
288.1,28.14233
288.19997,28.35473
288.3,28.59627
288.4,28.81058
288.5,29.03528
288.6,29.28386
288.69997,29.51691
288.8,29.75682
288.9,29.9525
289,30.20082
289.1,30.42385
289.19997,30.62921
289.3,30.88344
289.4,31.10861
289.5,31.33367
289.6,31.57719
289.69997,31.81406
289.76378,31.9581
289.8,32.04845
289.9,32.24281
290,32.51094
290.1,32.75418
290.19997,33.00219
290.3,33.23054
290.4,33.47293
290.5,33.73976
290.6,33.95443
290.69997,34.22034
290.8,34.43753
290.9,34.71586
291,34.93494
291.1,35.19424
291.19997,35.43724
291.3,35.66916
291.4,35.95428
291.5,36.17489
291.6,36.47786
291.69997,36.6831
291.78581,36.90119
291.8,36.94759
291.9,37.19513
292,37.45333
292.1,37.70247
292.19997,37.95347
292.3,38.2432
292.4,38.4906
292.5,38.74961
292.6,39.00591
292.69997,39.27944
292.8,39.52198
292.9,39.78859
293,40.04718
293.1,40.32756
293.19997,40.60784
293.3,40.87922
293.4,41.13041
293.5,41.3995
293.6,41.64887
293.69997,41.91432
293.70678,41.92432
293.8,42.20096
293.9,42.48255
294,42.78079
294.1,43.03223
294.19997,43.32441
294.3,43.57146
294.4,43.84274
294.5,44.12787
294.6,44.4084
294.69997,44.71159
294.8,44.9589
294.9,45.26579
295,45.50517
295.1,45.82975
295.19997,46.07497
295.3,46.36809
295.4,46.64513
295.5,46.90341
